Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
293660,Deadpool,Deadpool,en,"Câu chuyện nguồn gốc của cựu đặc nhiệm Lực lượng Đặc biệt đã trở thành lính đánh thuê Wade Wilson, người sau khi trải qua một thí nghiệm lừa đảo khiến anh ta có khả năng chữa bệnh nhanh chóng, đã nhận bản ngã thay thế Deadpool. Được trang bị những khả năng mới và khiếu hài hước đen tối, Deadpool truy lùng kẻ đã suýt hủy hoại cuộc đời anh.",782837347.0,58000000.0,108,2016-02-09,7.61,29644,"['Action', 'Adventure', 'Comedy']","['20th Century Fox', ""The Donners' Company"", 'Genre Films', 'Marvel Entertainment']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
269149,Zootopia,Zootopia,en,"Quyết tâm chứng tỏ bản thân, sĩ quan Judy Hopps, chú thỏ đầu tiên trong lực lượng cảnh sát của Zootopia, chớp lấy cơ hội phá vụ án đầu tiên của mình - ngay cả khi điều đó có nghĩa là phải hợp tác với kẻ lừa đảo cáo Nick Wilde để giải quyết bí ẩn.",1023784195.0,150000000.0,109,2016-02-11,7.748,15710,"['Animation', 'Adventure', 'Family', 'Comedy']","['Walt Disney Animation Studios', 'Walt Disney Pictures']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
245703,Midnight Special,Midnight Special,en,Một người cha và con trai chạy trốn sau khi người cha biết con mình sở hữu sức mạnh đặc biệt.,6740647.0,18000000.0,112,2016-02-12,6.2,1803,"['Adventure', 'Drama', 'Science Fiction']","['Faliro House Productions', 'Tri-State Pictures', 'Warner Bros. Pictures', 'RatPac Entertainment', 'FilmNation Entertainment']","['Greece', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
146198,Triple 9,Triple 9,en,Một nhóm tội phạm và cảnh sát tham nhũng lên kế hoạch sát hại một sĩ quan cảnh sát để thực hiện vụ cướp lớn nhất của họ trên khắp thị trấn.,12600000.0,20000000.0,115,2016-02-19,6.0,2032,"['Action', 'Crime', 'Adventure', 'Thriller']","['Surefire Capital', 'Worldview Entertainment', 'Sierra Pictures', 'Anonymous Content', 'MadRiver Pictures']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
205584,Gods of Egypt,Gods of Egypt,en,Một tên trộm bình thường tham gia cùng một vị thần huyền thoại trong chuyến hành trình xuyên Ai Cập.,150680864.0,140000000.0,127,2016-02-25,5.653,3930,"['Action', 'Adventure', 'Fantasy']","['Thunder Road', 'Pyramania', 'Summit Entertainment', 'Mystery Clock Cinema', 'TIK Films', 'Lionsgate', 'Fin Design & Effects']","['Australia', 'Hong Kong', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
267860,London Has Fallen,London Has Fallen,en,"Tại London dự đám tang của Thủ tướng, Mike Banning phát hiện ra một âm mưu ám sát tất cả các nhà lãnh đạo thế giới tham dự.",205754447.0,60000000.0,99,2016-03-02,6.19,4515,"['Action', 'Thriller']","['Millennium Media', 'Gramercy Pictures', 'G-BASE', 'LHF Film', 'Nu Boyana Film Studios']","['Bulgaria', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
719515,The Foggy Mountain,Đỉnh Mù Sương,vi,"Phi - một chiến binh tự do - quyết định truy lùng ác quỷ sau cái chết bất ngờ của vợ. Tại làng Mu Sương, anh không chỉ phải đối mặt với Ba Râu - tình địch của vợ mình - mà còn khám phá ra hàng loạt bí mật kinh hoàng tại đây. Bà Râu cũng là nỗi sợ hãi bấy lâu nay của người dân nơi đây. Số phận một lần nữa đặt Phil vào giữa sự lựa chọn: báo thù Ba Râu hay bảo vệ người dân làng Mu Sương?",38376.0,650000.0,87,2020-07-17,6.0,68,['Action'],[],['Vietnam'],['Tiếng Việt'],Phan Anh,"['Peter Pham', 'Truong Dinh Hoang', 'Simon Kook']"
262504,Allegiant,Allegiant,en,Beatrice Prior và Tobias Eaton dấn thân vào thế giới bên ngoài hàng rào và được một cơ quan bí ẩn có tên là Cục Phúc lợi Di truyền đưa vào quản lý bảo vệ.,179246868.0,110000000.0,120,2016-03-09,6.1,6379,"['Adventure', 'Science Fiction', 'Action', 'Mystery']","['Mandeville Films', 'Summit Entertainment', 'Lionsgate', 'Red Wagon Entertainment']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
209112,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,en,"Lo sợ hành động của một Siêu anh hùng giống như thần không bị kiểm soát, đội cảnh vệ mạnh mẽ, đáng gờm của Thành phố Gotham phải đối mặt với vị cứu tinh thời hiện đại, đáng kính nhất của Metropolis, trong khi thế giới vật lộn với loại anh hùng mà nó thực sự cần. Và khi Batman và Superman đang chiến tranh với nhau, một mối đe dọa mới nhanh chóng xuất hiện, khiến loài người gặp nguy hiểm lớn hơn bao giờ hết.",873637528.0,250000000.0,152,2016-03-23,5.965,17483,"['Action', 'Adventure', 'Fantasy']","['Warner Bros. Pictures', 'RatPac Entertainment', 'Atlas Entertainment', 'DC Entertainment', 'Cruel & Unusual Films']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
295699,Everybody Wants Some!!,Everybody Wants Some!!,en,Một bộ phim hài theo chân một nhóm bạn khi họ tìm đường vượt qua các quyền tự do và trách nhiệm của tuổi trưởng thành không bị giám sát.,3400278.0,10000000.0,116,2016-03-30,6.375,1043,['Comedy'],['Annapurna Pictures'],['United States of America'],['Tiếng Anh'],Unknown,Unknown
290595,The Huntsman: Winter's War,The Huntsman: Winter's War,en,"Khi hai chị em độc ác chuẩn bị chinh phục vùng đất, hai kẻ phản bội—Eric the Huntsman, người đã hỗ trợ Bạch Tuyết đánh bại Ravenna trong Snowwhite and the Huntsman, và người tình bị cấm đoán của anh, Sara—đã lên đường ngăn chặn họ.",164989338.0,115000000.0,114,2016-04-06,6.3,4665,"['Action', 'Adventure', 'Drama']","['Roth Films', 'Universal Pictures', 'Perfect World Pictures']","['China', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
333669,Bastille Day,Bastille Day,en,"Michael Mason là một kẻ móc túi người Mỹ sống ở Paris, người bị CIA truy lùng khi anh ta đánh cắp một chiếc túi không chỉ chứa một chiếc ví. Sean Briar, đặc vụ hiện trường của vụ án, sớm nhận ra rằng Michael chỉ là một con tốt trong một trò chơi lớn hơn nhiều và cũng là tài sản tốt nhất của anh để khám phá một âm mưu quy mô lớn.",14397593.0,20000000.0,92,2016-04-22,6.3,1296,['Action'],"['StudioCanal', 'Vendôme Pictures', 'Anonymous Content', 'Anton Capital Entertainment', 'Canal+', 'TF1 Films Production']","['France', 'United Kingdom', 'United States of America']","['Tiếng Anh', 'Tiếng Pháp']",Unknown,Unknown
774846,The Crawler,Hoa Phong Nguyệt Vũ,vi,Unknown,32346.0,270000.0,0,2020-12-04,0.0,0,[],[],['Vietnam'],['Tiếng Việt'],Pham Thanh Hai,"['Thu An', 'Truong Quoc Cuong', 'Ho Quang Man']"
271110,Captain America: Civil War,Captain America: Civil War,en,"Sau các sự kiện của Age of Ultron, các chính phủ tập thể trên thế giới thông qua một đạo luật được thiết kế để điều chỉnh mọi hoạt động siêu phàm. Điều này gây chia rẽ quan điểm giữa các Avengers, khiến hai phe đứng về phía Iron Man hoặc Captain America, gây ra một trận chiến hoành tráng giữa các đồng minh cũ.",1155046416.0,250000000.0,147,2016-04-27,7.441,22040,"['Adventure', 'Action', 'Science Fiction']",['Marvel Studios'],['United States of America'],"['Tiếng Romania', 'Tiếng Anh', 'Tiếng Đức', 'Tiếng Nga']",Unknown,Unknown
153518,The Angry Birds Movie,The Angry Birds Movie,en,"Một hòn đảo cư trú hoàn toàn bởi những chú chim vui vẻ, không biết bay hoặc gần như hoàn toàn. Ở thiên đường này, Red, một chú chim nóng nảy, Chuck nhanh nhẹn và Bomb dễ bay hơi luôn là những người ngoài cuộc. Nhưng khi hòn đảo được viếng thăm bởi những chú lợn con màu xanh lá cây bí ẩn, những người không may mắn bị ruồng bỏ này phải tìm hiểu xem lũ lợn đang làm gì.",349779543.0,73000000.0,97,2016-05-11,6.212,3484,"['Animation', 'Adventure', 'Comedy', 'Family']","['Columbia Pictures', 'Rovio Entertainment', 'Rovio Animation']","['Finland', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
303858,Money Monster,Money Monster,en,Người dẫn chương trình truyền hình tài chính Lee Gates và nhà sản xuất Patty của anh bị đặt vào tình thế cùng cực khi một nhà đầu tư giận dữ tiếp quản studio của họ.,93282604.0,27000000.0,98,2016-05-12,6.4,2831,"['Thriller', 'Drama']","['TriStar Pictures', 'LStar Capital', 'Smoke House Pictures', 'The Allegiance Theater']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
290250,The Nice Guys,The Nice Guys,en,Một thám tử tư điều tra vụ tự tử rõ ràng của một ngôi sao khiêu dâm đang lụi tàn ở Los Angeles những năm 1970 và phát hiện ra một âm mưu.,62800000.0,50000000.0,116,2016-05-15,7.114,7549,"['Comedy', 'Crime', 'Action']","['Silver Pictures', 'Waypoint Entertainment', 'Lipsync Productions']","['United Kingdom', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
246655,X-Men: Apocalypse,X-Men: Apocalypse,en,"Sau sự tái xuất hiện của dị nhân đầu tiên trên thế giới, kẻ hủy diệt thế giới Apocalypse, các X-Men phải đoàn kết để đánh bại kế hoạch cấp độ tuyệt chủng của hắn.",543934787.0,178000000.0,144,2016-05-18,6.512,12516,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","[""The Donners' Company"", 'Bad Hat Harry Productions', 'Genre Films', 'Hutch Parker Entertainment', '20th Century Fox', 'Marvel Entertainment', 'TSG Entertainment']",['United States of America'],"['Tiếng Ả Rập', 'Tiếng Anh', 'Tiếng Đức', 'Tiếng Ba Lan', 'Tiếng Nga', 'Tiếng Kiswahili']",Unknown,Unknown
68735,Warcraft,Warcraft,en,"Vương quốc yên bình của Azeroth đứng trên bờ vực chiến tranh khi nền văn minh của nó phải đối mặt với một chủng tộc xâm lược đáng sợ: các chiến binh orc chạy trốn khỏi ngôi nhà đang hấp hối của họ để xâm chiếm một nơi khác. Khi cánh cổng mở ra để kết nối hai thế giới, một đội quân đối mặt với sự hủy diệt và đội quân kia đối mặt với sự tuyệt chủng. Từ hai phía đối lập, hai anh hùng bước vào một cuộc va chạm sẽ quyết định số phận của gia đình, người dân và quê hương của họ.",433677183.0,160000000.0,123,2016-05-25,6.371,6542,"['Action', 'Adventure', 'Fantasy']","['Legendary Pictures', 'Universal Pictures', 'Atlas Entertainment', 'Blizzard Entertainment', 'Tencent Pictures', 'Fuji Television Network', 'dentsu', 'Huayi Brothers Pictures', 'Taihe Entertainment']","['China', 'Japan', 'Canada', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
241259,Alice Through the Looking Glass,Alice Through the Looking Glass,en,Alice Kingsleigh trở lại Underland và đối mặt với cuộc phiêu lưu mới nhằm giải cứu Mad Hatter.,299457024.0,170000000.0,113,2016-05-25,6.559,6192,"['Adventure', 'Family', 'Fantasy']","['Legend3D', 'Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions']","['United Kingdom', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
55208,Clash,Bẫy Rồng,vi,"Trinh, một lính đánh thuê, phải hoàn thành một loạt công việc tội phạm có tổ chức cho ông chủ của mình để giành được sự giải thoát cho cô con gái bị bắt cóc. Cô thuê một số lính đánh thuê để giúp đỡ, trong đó có Quân, người mà cô bị thu hút. Mối quan hệ của Trinh và Quân trở nên phức tạp khi rõ ràng động cơ của họ không giống nhau.",27052.0,1500000.0,90,2009-12-09,5.9,532,"['Action', 'Thriller', 'Romance']",['Chanh Phuong Phim'],['Vietnam'],['Tiếng Việt'],Thanh Son Le,"['Johnny Tri Nguyen', 'Veronica Ngo', 'Hoang Phuc Nguyen']"
301365,The Neon Demon,The Neon Demon,en,"Khi người mẫu đầy tham vọng Jesse chuyển đến Los Angeles, tuổi trẻ và sức sống của cô bị nuốt chửng bởi một nhóm phụ nữ bị ám ảnh bởi sắc đẹp, những người sẽ dùng mọi cách cần thiết để có được thứ cô có.",3400000.0,7000000.0,118,2016-05-31,6.5,3606,"['Thriller', 'Horror']","['Bold Films', 'Space Rocket Nation', 'Gaumont', 'Wild Bunch', 'Creative Europe Media', 'Det Danske Filminstitut', 'DR']","['Belgium', 'Denmark', 'France', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,en,"Sau khi siêu ác nhân Shredder trốn thoát, anh ta gia nhập lực lượng với nhà khoa học điên Baxter Stockman và hai tay sai ngu ngốc, Bebop và Rocksteady, để thực hiện một kế hoạch độc ác nhằm chiếm lấy thế giới. Khi Rùa chuẩn bị đối đầu với Shredder và phi hành đoàn mới của hắn, họ nhận ra mình phải đối mặt với một kẻ ác thậm chí còn lớn hơn có ý định tương tự: Krang khét tiếng.",245600000.0,135000000.0,112,2016-06-01,6.015,3356,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']","['5150 Action', 'Paramount', 'Nickelodeon Movies', 'Platinum Dunes', 'Gama Entertainment Partners']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
296096,Me Before You,Me Before You,en,"Một cô gái thị trấn nhỏ bị mắc kẹt giữa những công việc bế tắc. Một người đàn ông thành đạt, có địa vị cao phải ngồi xe lăn sau một vụ tai nạn. Người đàn ông quyết định cuộc sống của mình không đáng sống cho đến khi cô gái được thuê làm người chăm sóc mới cho anh ta trong sáu tháng. Hai thế giới xa cách và bị mắc kẹt bởi hoàn cảnh, cả hai có một khởi đầu khó khăn. Nhưng cô gái quyết tâm chứng minh cho người đàn ông thấy rằng cuộc sống thật đáng sống và khi họ cùng nhau dấn thân vào một loạt cuộc phiêu lưu, mỗi người nhận thấy thế giới của mình đang thay đổi theo cách mà cả hai đều không thể tưởng tượng được.",207945075.0,20000000.0,110,2016-06-01,7.924,11860,"['Drama', 'Romance']","['New Line Cinema', 'Sunswept Entertainment', 'Metro-Goldwyn-Mayer']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
267935,The BFG,The BFG,en,"BFG không phải là gã khổng lồ có thể bẻ xương bình thường. Anh ấy quá tốt bụng và vui tính. Thật may mắn cho Sophie là anh ấy như vậy. Nếu cô ấy bị Bloodbottler hoặc bất kỳ tên khổng lồ nào khác mang đi vào lúc nửa đêm - chứ không phải BFG - thì cô ấy sẽ sớm trở thành bữa sáng. Khi Sophie nghe tin những gã khổng lồ đang lao tới Anh để nuốt chửng một vài đứa trẻ xinh xắn, cô quyết định phải ngăn chặn chúng một lần và mãi mãi. Và BFG sẽ giúp cô ấy!",195243411.0,140000000.0,117,2016-06-01,6.259,3228,"['Adventure', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Walden Media', 'The Kennedy/Marshall Company']","['India', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
291805,Now You See Me 2,Now You See Me 2,en,"Một năm sau khi đánh lừa FBI và giành được sự ngưỡng mộ của công chúng với những cảnh tượng ngoạn mục, Tứ kỵ sĩ tái xuất hiện chỉ để thấy mình phải đối mặt với một kẻ thù mới, kẻ đã lôi kéo họ thực hiện vụ cướp nguy hiểm nhất từ ​​trước đến nay.",334900000.0,90000000.0,129,2016-06-02,6.828,10408,"['Crime', 'Thriller', 'Action', 'Mystery']","['Summit Entertainment', 'K/O Paper Products']","['Hong Kong', 'United States of America']","['Hong Kong', 'Tiếng Trung', 'Tiếng Anh']",Unknown,Unknown
